,person,offer_id,offer received,offer viewed,offer completed,valid,duration
58521,15720,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,19.0,,False,5
58522,15720,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,21.25,22.5,True,7
58523,15720,ae264e3637204a6fb9bb56bc8210ddfd,14.0,14.25,,False,7
58524,15721,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,,,False,10
58525,15721,2298d6c36e964ae4a3e7e9706d1fb8c2,7.0,8.0,,False,7
58526,15721,ae264e3637204a6fb9bb56bc8210ddfd,21.0,21.25,,False,7
58527,15721,fafdcd668e3743c1bb461111dcafc2a4,24.0,24.25,,False,10
58528,15722,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,,22.75,False,10
58529,15722,3f207df678b143eea3cee63160fa8bed,7.0,8.25,,False,4
58530,15722,f19421c1d4aa40978ebb69ca19b0e20d,0.0,0.0,1.5,True,5
58531,15723,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,1.25,2.0,True,7
58532,15723,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,,16.0,False,7
58533,15723,f19421c1d4aa40978ebb69ca19b0e20d,21.0,25.25,,False,5
58534,15724,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,,18.75,False,10
58535,15724,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,0.5,2.5,True,7
58536,15724,ae264e3637204a6fb9bb56bc8210ddfd,14.0,14.75,14.75,True,7
58537,15725,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,0.75,1.0,True,7
58538,15725,f19421c1d4aa40978ebb69ca19b0e20d,14.0,14.0,14.25,True,5
58539,15725,fafdcd668e3743c1bb461111dcafc2a4,17.0,17.25,17.25,True,10
58540,15726,5a8bc65990b245e5a138643cd4eb9837,0.0,1.25,,False,3
58541,15726,ae264e3637204a6fb9bb56bc8210ddfd,7.0,7.25,,False,7
58542,15726,f19421c1d4aa40978ebb69ca19b0e20d,21.0,22.0,,False,5
58543,15727,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,25.0,25.0,True,10
58544,15727,2906b810c7d4411798c6938adc9daaa5,17.0,20.0,,False,7
58545,15727,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,21.75,25.0,True,5
58546,15727,ae264e3637204a6fb9bb56bc8210ddfd,7.0,9.5,11.25,True,7
58547,15728,3f207df678b143eea3cee63160fa8bed,17.0,,,False,4
58548,15728,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,,,False,5
58549,15728,5a8bc65990b245e5a138643cd4eb9837,0.0,1.25,,False,3
58550,15728,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,,,False,7
58551,15728,f19421c1d4aa40978ebb69ca19b0e20d,7.0,8.5,,False,5
58552,15728,fafdcd668e3743c1bb461111dcafc2a4,14.0,14.0,,False,10
58553,15729,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,0.25,5.0,True,7
58554,15729,2906b810c7d4411798c6938adc9daaa5,24.0,,28.5,False,7
58555,15729,3f207df678b143eea3cee63160fa8bed,17.0,,,False,4
58556,15729,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,21.0,,False,5
58557,15729,ae264e3637204a6fb9bb56bc8210ddfd,14.0,14.0,,False,7
58558,15729,f19421c1d4aa40978ebb69ca19b0e20d,7.0,7.25,,False,5
58559,15730,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,18.5,24.0,True,10
58560,15730,5a8bc65990b245e5a138643cd4eb9837,14.0,14.75,,False,3
58561,15730,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,0.0,1.75,True,7
58562,15731,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,,10.25,False,10
58563,15731,2906b810c7d4411798c6938adc9daaa5,14.0,,,False,7
58564,15731,5a8bc65990b245e5a138643cd4eb9837,24.0,26.75,,False,3
58565,15732,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,1.5,,False,7
58566,15732,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,,21.5,False,7
58567,15732,fafdcd668e3743c1bb461111dcafc2a4,17.0,17.5,21.25,True,10
58568,15733,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,,9.0,False,10
58569,15733,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0,20.0,18.0,False,7
58570,15733,2906b810c7d4411798c6938adc9daaa5,24.0,,28.0,False,7
58571,15733,3f207df678b143eea3cee63160fa8bed,7.0,,,False,4
58572,15733,ae264e3637204a6fb9bb56bc8210ddfd,21.0,21.0,21.75,True,7
58573,15734,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,16.5,16.5,False,10
58574,15734,2298d6c36e964ae4a3e7e9706d1fb8c2,7.0,8.0,12.0,True,7
58575,15734,2906b810c7d4411798c6938adc9daaa5,17.0,,18.5,False,7
58576,15734,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,,21.25,False,7
58577,15735,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,,,False,10
58578,15735,ae264e3637204a6fb9bb56bc8210ddfd,7.0,7.75,13.0,True,7
58579,15736,5a8bc65990b245e5a138643cd4eb9837,17.0,17.25,,False,3
58580,15736,ae264e3637204a6fb9bb56bc8210ddfd,0.0,2.25,3.0,True,7
58581,15737,3f207df678b143eea3cee63160fa8bed,7.0,,,False,4
58582,15737,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,17.5,,False,5
58583,15737,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,28.5,,False,7
58584,15737,ae264e3637204a6fb9bb56bc8210ddfd,0.0,5.5,,False,7
58585,15737,fafdcd668e3743c1bb461111dcafc2a4,14.0,15.75,15.75,True,10
58586,15738,2906b810c7d4411798c6938adc9daaa5,0.0,,,False,7
58587,15738,3f207df678b143eea3cee63160fa8bed,7.0,7.0,,False,4
58588,15738,4d5c57ea9a6940dd891ad53e9dbe8da0,14.0,14.0,14.0,True,5
58589,15738,5a8bc65990b245e5a138643cd4eb9837,21.0,21.0,,False,3
58590,15738,9b98b8c7a33c4b65b9aebfe6a799e6d9,17.0,,18.0,False,7
58591,15739,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,,,False,10
58592,15739,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0,24.25,,False,5
58593,15739,5a8bc65990b245e5a138643cd4eb9837,17.0,17.0,,False,3
58594,15739,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,,25.75,False,7
58595,15739,f19421c1d4aa40978ebb69ca19b0e20d,7.0,7.5,,False,5
58596,15739,fafdcd668e3743c1bb461111dcafc2a4,14.0,14.5,17.75,True,10
58597,15740,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,21.5,,False,10
58598,15740,5a8bc65990b245e5a138643cd4eb9837,14.0,15.0,,False,3
58599,15740,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,25.0,28.0,True,7
58600,15740,ae264e3637204a6fb9bb56bc8210ddfd,7.0,7.0,9.25,True,7
58601,15740,fafdcd668e3743c1bb461111dcafc2a4,0.0,0.5,6.75,True,10
58602,15741,2906b810c7d4411798c6938adc9daaa5,21.0,,,False,7
58603,15741,5a8bc65990b245e5a138643cd4eb9837,24.0,24.75,,False,3
58604,15741,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,,,False,7
58605,15741,fafdcd668e3743c1bb461111dcafc2a4,17.0,17.25,,False,10
58606,15742,2906b810c7d4411798c6938adc9daaa5,21.0,,,False,7
58607,15742,3f207df678b143eea3cee63160fa8bed,14.0,15.75,,False,4
58608,15742,ae264e3637204a6fb9bb56bc8210ddfd,0.0,0.75,,False,7
58609,15742,f19421c1d4aa40978ebb69ca19b0e20d,7.0,7.75,,False,5
58610,15743,2298d6c36e964ae4a3e7e9706d1fb8c2,7.0,7.5,7.5,True,7
58611,15743,ae264e3637204a6fb9bb56bc8210ddfd,17.0,17.75,19.0,True,7
58612,15743,f19421c1d4aa40978ebb69ca19b0e20d,0.0,2.5,,False,5
58613,15744,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,,,False,10
58614,15744,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,0.25,2.5,True,7
58615,15744,3f207df678b143eea3cee63160fa8bed,21.0,,,False,4
58616,15744,f19421c1d4aa40978ebb69ca19b0e20d,14.0,,,False,5
58617,15745,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,22.25,24.0,True,10
58618,15745,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,10.75,11.75,True,7
58619,15745,f19421c1d4aa40978ebb69ca19b0e20d,0.0,0.75,1.0,True,5
58620,15745,fafdcd668e3743c1bb461111dcafc2a4,24.0,24.5,24.0,False,10
58621,15746,2906b810c7d4411798c6938adc9daaa5,21.0,27.25,23.0,False,7
58622,15746,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,,,False,7
58623,15746,f19421c1d4aa40978ebb69ca19b0e20d,17.0,17.25,,False,5
58624,15746,fafdcd668e3743c1bb461111dcafc2a4,14.0,14.75,23.0,True,10
58625,15747,2298d6c36e964ae4a3e7e9706d1fb8c2,7.0,7.25,,False,7
58626,15747,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,17.5,,False,5
58627,15747,5a8bc65990b245e5a138643cd4eb9837,24.0,29.75,,False,3
58628,15747,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,16.0,,False,7
58629,15747,ae264e3637204a6fb9bb56bc8210ddfd,0.0,2.0,,False,7
58630,15747,fafdcd668e3743c1bb461111dcafc2a4,21.0,,,False,10
58631,15748,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,,,False,10
58632,15748,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,0.25,,False,7
58633,15748,ae264e3637204a6fb9bb56bc8210ddfd,24.0,25.5,,False,7
58634,15749,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.0,23.75,25.0,True,10
58635,15749,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,24.25,25.0,True,7
58636,15749,3f207df678b143eea3cee63160fa8bed,0.0,0.75,,False,4
58637,15749,f19421c1d4aa40978ebb69ca19b0e20d,14.0,14.25,19.0,True,5
58638,15749,fafdcd668e3743c1bb461111dcafc2a4,7.0,8.25,10.25,True,10
58639,15750,2298d6c36e964ae4a3e7e9706d1fb8c2,17.0,17.75,18.25,True,7
58640,15750,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,21.25,18.25,False,7
58641,15750,f19421c1d4aa40978ebb69ca19b0e20d,7.0,8.0,7.5,False,5
58642,15750,fafdcd668e3743c1bb461111dcafc2a4,0.0,0.0,7.5,True,10
58643,15751,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,,,False,10
58644,15751,ae264e3637204a6fb9bb56bc8210ddfd,24.0,24.0,,False,7
58645,15752,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,,,False,10
58646,15752,2298d6c36e964ae4a3e7e9706d1fb8c2,17.0,17.75,24.0,True,7
58647,15752,fafdcd668e3743c1bb461111dcafc2a4,7.0,7.0,7.0,True,10
58648,15753,2298d6c36e964ae4a3e7e9706d1fb8c2,17.0,17.25,17.25,True,7
58649,15753,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,7.25,,False,5
58650,15753,5a8bc65990b245e5a138643cd4eb9837,24.0,,,False,3
58651,15753,ae264e3637204a6fb9bb56bc8210ddfd,0.0,1.0,,False,7
58652,15754,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,3.25,3.5,True,7
58653,15754,4d5c57ea9a6940dd891ad53e9dbe8da0,14.0,14.75,,False,5
58654,15755,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,,17.25,False,10
58655,15755,5a8bc65990b245e5a138643cd4eb9837,7.0,11.0,,False,3
58656,15755,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,,14.75,False,7
58657,15755,f19421c1d4aa40978ebb69ca19b0e20d,0.0,0.75,1.25,True,5
58658,15756,2906b810c7d4411798c6938adc9daaa5,0.0,,,False,7
58659,15756,ae264e3637204a6fb9bb56bc8210ddfd,7.0,7.0,,False,7
58660,15757,3f207df678b143eea3cee63160fa8bed,21.0,,,False,4
58661,15757,5a8bc65990b245e5a138643cd4eb9837,14.0,14.75,,False,3
58662,15757,f19421c1d4aa40978ebb69ca19b0e20d,24.0,24.25,,False,5
58663,15758,3f207df678b143eea3cee63160fa8bed,14.0,14.25,,False,4
58664,15758,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,17.0,,False,5
58665,15758,5a8bc65990b245e5a138643cd4eb9837,7.0,7.25,,False,3
58666,15758,f19421c1d4aa40978ebb69ca19b0e20d,21.0,21.25,,False,5
58667,15759,2906b810c7d4411798c6938adc9daaa5,7.0,,,False,7
58668,15759,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,21.75,23.25,True,5
58669,15759,5a8bc65990b245e5a138643cd4eb9837,0.0,0.75,,False,3
58670,15759,f19421c1d4aa40978ebb69ca19b0e20d,14.0,14.0,14.5,True,5
58671,15759,fafdcd668e3743c1bb461111dcafc2a4,24.0,25.5,26.25,True,10
58672,15760,2906b810c7d4411798c6938adc9daaa5,24.0,,26.75,False,7
58673,15760,5a8bc65990b245e5a138643cd4eb9837,7.0,,,False,3
58674,15760,fafdcd668e3743c1bb461111dcafc2a4,17.0,17.5,19.5,True,10
58675,15761,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,,,False,10
58676,15761,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,2.5,3.0,True,7
58677,15761,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,21.0,,False,5
58678,15761,5a8bc65990b245e5a138643cd4eb9837,17.0,17.0,,False,3
58679,15761,fafdcd668e3743c1bb461111dcafc2a4,7.0,10.25,16.0,True,10
58680,15762,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,1.0,,False,7
58681,15762,ae264e3637204a6fb9bb56bc8210ddfd,21.0,28.75,23.0,False,7
58682,15762,f19421c1d4aa40978ebb69ca19b0e20d,14.0,14.5,17.25,True,5
58683,15763,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,3.5,1.25,False,7
58684,15763,2906b810c7d4411798c6938adc9daaa5,7.0,7.25,,False,7
58685,15763,5a8bc65990b245e5a138643cd4eb9837,21.0,22.0,,False,3
58686,15764,2298d6c36e964ae4a3e7e9706d1fb8c2,7.0,7.0,7.5,True,7
58687,15764,2906b810c7d4411798c6938adc9daaa5,17.0,17.25,19.5,True,7
58688,15764,fafdcd668e3743c1bb461111dcafc2a4,0.0,0.25,2.25,True,10
58689,15765,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,,,False,10
58690,15765,3f207df678b143eea3cee63160fa8bed,0.0,0.75,,False,4
58691,15765,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,17.0,,False,5
58692,15765,f19421c1d4aa40978ebb69ca19b0e20d,7.0,7.0,9.0,True,5
58693,15766,2906b810c7d4411798c6938adc9daaa5,21.0,,,False,7
58694,15766,5a8bc65990b245e5a138643cd4eb9837,0.0,0.75,,False,3
58695,15766,ae264e3637204a6fb9bb56bc8210ddfd,17.0,17.75,,False,7
58696,15767,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,25.25,16.0,False,10
58697,15767,3f207df678b143eea3cee63160fa8bed,7.0,8.25,,False,4
58698,15767,f19421c1d4aa40978ebb69ca19b0e20d,17.0,17.0,20.75,True,5
58699,15768,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,2.5,4.25,True,10
58700,15768,2906b810c7d4411798c6938adc9daaa5,14.0,19.75,16.0,False,7
58701,15768,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,8.5,7.0,False,7
58702,15768,ae264e3637204a6fb9bb56bc8210ddfd,24.0,,25.5,False,7
58703,15769,3f207df678b143eea3cee63160fa8bed,7.0,7.5,,False,4
58704,15769,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,17.0,18.5,True,5
58705,15769,fafdcd668e3743c1bb461111dcafc2a4,0.0,0.75,5.25,True,10
58706,15770,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,,,False,10
58707,15770,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,21.75,,False,5
58708,15770,fafdcd668e3743c1bb461111dcafc2a4,17.0,17.75,17.25,False,10
58709,15771,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,17.0,,False,10
58710,15771,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,21.0,,False,7
58711,15771,3f207df678b143eea3cee63160fa8bed,0.0,1.0,,False,4
58712,15771,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,7.0,,False,7
58713,15771,f19421c1d4aa40978ebb69ca19b0e20d,24.0,24.5,,False,5
58714,15772,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,0.0,18.75,False,7
58715,15772,2906b810c7d4411798c6938adc9daaa5,7.0,8.25,12.75,True,7
58716,15772,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,,,False,7
58717,15772,fafdcd668e3743c1bb461111dcafc2a4,14.0,15.75,18.75,True,10
58718,15773,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0,24.5,,False,5
58719,15773,5a8bc65990b245e5a138643cd4eb9837,17.0,17.0,,False,3
58720,15773,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,14.25,,False,7
58721,15774,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,22.25,,False,7
58722,15774,3f207df678b143eea3cee63160fa8bed,24.0,,,False,4
58723,15774,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,9.0,,False,5
58724,15774,5a8bc65990b245e5a138643cd4eb9837,14.0,14.5,,False,3
58725,15774,ae264e3637204a6fb9bb56bc8210ddfd,17.0,17.25,,False,7
58726,15774,fafdcd668e3743c1bb461111dcafc2a4,0.0,0.0,,False,10
58727,15775,2906b810c7d4411798c6938adc9daaa5,21.0,24.0,,False,7
58728,15775,3f207df678b143eea3cee63160fa8bed,17.0,17.0,,False,4
58729,15775,4d5c57ea9a6940dd891ad53e9dbe8da0,14.0,14.5,,False,5
58730,15775,ae264e3637204a6fb9bb56bc8210ddfd,0.0,1.75,,False,7
58731,15776,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,7.0,7.75,True,5
58732,15776,9b98b8c7a33c4b65b9aebfe6a799e6d9,17.0,,17.5,False,7
58733,15776,ae264e3637204a6fb9bb56bc8210ddfd,21.0,21.25,22.5,True,7
58734,15776,f19421c1d4aa40978ebb69ca19b0e20d,0.0,0.25,,False,5
58735,15777,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,28.5,28.25,False,10
58736,15777,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,0.0,4.0,True,5
58737,15777,5a8bc65990b245e5a138643cd4eb9837,14.0,15.25,,False,3
58738,15778,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0,14.0,15.75,True,7
58739,15778,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,21.0,22.25,True,5
58740,15778,ae264e3637204a6fb9bb56bc8210ddfd,17.0,17.5,22.25,True,7
58741,15778,fafdcd668e3743c1bb461111dcafc2a4,7.0,7.0,8.75,True,10
58742,15779,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,14.5,17.25,True,10
58743,15779,3f207df678b143eea3cee63160fa8bed,21.0,21.25,,False,4
58744,15779,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,0.0,,False,5
58745,15779,ae264e3637204a6fb9bb56bc8210ddfd,7.0,7.0,11.0,True,7
58746,15779,fafdcd668e3743c1bb461111dcafc2a4,17.0,18.25,17.25,False,10
58747,15780,0b1e1539f2cc45b7b9fa7c272da2e1d7,14.0,14.25,21.75,True,10
58748,15780,3f207df678b143eea3cee63160fa8bed,17.0,17.0,,False,4
58749,15780,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0,24.75,24.0,False,5
58750,15780,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,21.25,21.75,True,7
58751,15781,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,,,False,5
58752,15781,5a8bc65990b245e5a138643cd4eb9837,7.0,8.75,,False,3
58753,15781,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,26.25,15.75,False,7
58754,15782,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0,15.0,20.25,True,7
58755,15782,4d5c57ea9a6940dd891ad53e9dbe8da0,21.0,21.0,,False,5
58756,15782,fafdcd668e3743c1bb461111dcafc2a4,0.0,2.75,,False,10
58757,15783,5a8bc65990b245e5a138643cd4eb9837,7.0,10.0,,False,3
58758,15784,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,20.5,,False,10
58759,15784,2906b810c7d4411798c6938adc9daaa5,14.0,14.75,,False,7
58760,15784,3f207df678b143eea3cee63160fa8bed,7.0,8.0,,False,4
58761,15784,5a8bc65990b245e5a138643cd4eb9837,0.0,1.75,,False,3
58762,15784,ae264e3637204a6fb9bb56bc8210ddfd,24.0,24.75,,False,7
58763,15785,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.0,21.5,,False,10
58764,15785,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,7.0,,False,5
58765,15785,9b98b8c7a33c4b65b9aebfe6a799e6d9,24.0,24.25,,False,7
58766,15785,f19421c1d4aa40978ebb69ca19b0e20d,17.0,17.0,18.75,True,5
58767,15786,ae264e3637204a6fb9bb56bc8210ddfd,21.0,23.5,22.75,False,7
58768,15786,f19421c1d4aa40978ebb69ca19b0e20d,7.0,7.0,7.25,True,5
58769,15786,fafdcd668e3743c1bb461111dcafc2a4,17.0,17.75,17.75,True,10
58770,15787,3f207df678b143eea3cee63160fa8bed,21.0,22.0,,False,4
58771,15787,5a8bc65990b245e5a138643cd4eb9837,17.0,17.0,,False,3
58772,15787,9b98b8c7a33c4b65b9aebfe6a799e6d9,7.0,7.25,7.0,False,7
58773,15787,fafdcd668e3743c1bb461111dcafc2a4,14.0,14.25,17.0,True,10
58774,15788,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,7.0,,False,10
58775,15788,2298d6c36e964ae4a3e7e9706d1fb8c2,0.0,0.25,,False,7
58776,15788,3f207df678b143eea3cee63160fa8bed,17.0,17.25,,False,4
58777,15788,5a8bc65990b245e5a138643cd4eb9837,21.0,,,False,3
58778,15789,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,7.25,10.5,True,10
58779,15789,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,21.25,23.75,True,7
58780,15789,2906b810c7d4411798c6938adc9daaa5,24.0,24.5,26.5,True,7
58781,15789,4d5c57ea9a6940dd891ad53e9dbe8da0,17.0,17.5,17.5,True,5
58782,15789,5a8bc65990b245e5a138643cd4eb9837,14.0,14.25,,False,3
58783,15790,0b1e1539f2cc45b7b9fa7c272da2e1d7,21.0,,,False,10
58784,15790,2298d6c36e964ae4a3e7e9706d1fb8c2,17.0,17.0,,False,7
58785,15790,3f207df678b143eea3cee63160fa8bed,14.0,16.75,,False,4
58786,15790,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,7.25,,False,5
58787,15790,f19421c1d4aa40978ebb69ca19b0e20d,0.0,0.0,0.25,True,5
58788,15791,2298d6c36e964ae4a3e7e9706d1fb8c2,14.0,14.5,,False,7
58789,15791,2906b810c7d4411798c6938adc9daaa5,17.0,,,False,7
58790,15791,5a8bc65990b245e5a138643cd4eb9837,0.0,0.5,,False,3
58791,15791,fafdcd668e3743c1bb461111dcafc2a4,21.0,21.5,,False,10
58792,15792,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,10.0,,False,10
58793,15792,2906b810c7d4411798c6938adc9daaa5,21.0,23.0,21.5,False,7
58794,15792,ae264e3637204a6fb9bb56bc8210ddfd,14.0,14.25,17.75,True,7
58795,15793,0b1e1539f2cc45b7b9fa7c272da2e1d7,17.0,17.75,,False,10
58796,15793,3f207df678b143eea3cee63160fa8bed,14.0,,,False,4
58797,15793,5a8bc65990b245e5a138643cd4eb9837,24.0,,,False,3
58798,15794,0b1e1539f2cc45b7b9fa7c272da2e1d7,24.0,,,False,10
58799,15794,3f207df678b143eea3cee63160fa8bed,0.0,,,False,4
58800,15794,5a8bc65990b245e5a138643cd4eb9837,17.0,,,False,3
58801,15794,ae264e3637204a6fb9bb56bc8210ddfd,7.0,,8.25,False,7
58802,15795,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,,,False,10
58803,15795,2298d6c36e964ae4a3e7e9706d1fb8c2,7.0,7.0,10.75,True,7
58804,15795,ae264e3637204a6fb9bb56bc8210ddfd,14.0,15.25,,False,7
58805,15796,4d5c57ea9a6940dd891ad53e9dbe8da0,7.0,7.5,,False,5
58806,15796,9b98b8c7a33c4b65b9aebfe6a799e6d9,14.0,24.5,26.0,False,7
58807,15796,ae264e3637204a6fb9bb56bc8210ddfd,21.0,21.0,,False,7
58808,15797,0b1e1539f2cc45b7b9fa7c272da2e1d7,7.0,10.25,10.75,True,10
58809,15797,2298d6c36e964ae4a3e7e9706d1fb8c2,24.0,26.75,24.75,False,7
58810,15797,2906b810c7d4411798c6938adc9daaa5,17.0,,17.25,False,7
58811,15797,3f207df678b143eea3cee63160fa8bed,0.0,,,False,4
58812,15797,fafdcd668e3743c1bb461111dcafc2a4,14.0,14.0,14.5,True,10
58813,15798,4d5c57ea9a6940dd891ad53e9dbe8da0,0.0,0.25,0.25,True,5
58814,15798,5a8bc65990b245e5a138643cd4eb9837,17.0,,,False,3
58815,15798,f19421c1d4aa40978ebb69ca19b0e20d,7.0,7.25,7.0,False,5
58816,15798,fafdcd668e3743c1bb461111dcafc2a4,21.0,21.25,25.75,True,10
58817,15799,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,,,False,10
58818,15799,9b98b8c7a33c4b65b9aebfe6a799e6d9,17.0,,,False,7
58819,15799,ae264e3637204a6fb9bb56bc8210ddfd,24.0,,,False,7
58820,15799,fafdcd668e3743c1bb461111dcafc2a4,21.0,21.75,,False,10
58821,15800,0b1e1539f2cc45b7b9fa7c272da2e1d7,0.0,,,False,10
58822,15800,2298d6c36e964ae4a3e7e9706d1fb8c2,21.0,22.5,23.5,True,7
58823,15800,5a8bc65990b245e5a138643cd4eb9837,7.0,16.5,,False,3
58824,15800,ae264e3637204a6fb9bb56bc8210ddfd,24.0,24.5,25.0,True,7
58825,15800,f19421c1d4aa40978ebb69ca19b0e20d,17.0,19.75,,False,5
58826,15801,3f207df678b143eea3cee63160fa8bed,24.0,24.25,,False,4
58827,15801,5a8bc65990b245e5a138643cd4eb9837,17.0,18.25,,False,3
58828,15801,fafdcd668e3743c1bb461111dcafc2a4,21.0,21.0,22.0,True,10
58829,15802,4d5c57ea9a6940dd891ad53e9dbe8da0,24.0,24.25,24.25,True,5
58830,15802,9b98b8c7a33c4b65b9aebfe6a799e6d9,21.0,21.0,24.25,True,7
58831,15802,ae264e3637204a6fb9bb56bc8210ddfd,0.0,0.75,5.75,True,7
58832,15802,fafdcd668e3743c1bb461111dcafc2a4,14.0,14.25,15.75,True,10
58833,15803,2298d6c36e964ae4a3e7e9706d1fb8c2,7.0,7.0,9.5,True,7
58834,15803,2906b810c7d4411798c6938adc9daaa5,17.0,19.75,18.75,False,7
58835,15803,9b98b8c7a33c4b65b9aebfe6a799e6d9,0.0,0.0,0.0,True,7
58836,15803,fafdcd668e3743c1bb461111dcafc2a4,24.0,25.5,27.0,True,10
58837,15804,2298d6c36e964ae4a3e7e9706d1fb8c2,7.0,7.0,10.0,True,7
58838,15804,3f207df678b143eea3cee63160fa8bed,0.0,3.25,,False,4
